"","ninter","nintra","nfdr21","nfdr27","nfdr31","nfdr34","nfdr37","nfdr41","nfdr47","nfdr51","nfdr57","nfdr61","nfdr67","nfdr71","nfdr77","nfdr81","nfdr87","nfdrothers","meancohfdr21","meancohfdr27","meancohfdr31","meancohfdr34","meancohfdr37","meancohfdr41","meancohfdr47","meancohfdr51","meancohfdr57","meancohfdr61","meancohfdr67","meancohfdr71","meancohfdr77","meancohfdr81","meancohfdr87","meancohfdrothers","ptintra","ptinter","pt21","pt27","pt31","pt34","pt37","pt41","pt47","pt51","pt57","pt61","pt67","pt71","pt77","pt81","pt87","meancohintra"
"769",3113,269,23,36,25,19,19,13,5,17,41,30,0,23,4,4,10,3113,0.677008600478261,0.663261256611111,0.64544027824,0.674899456789474,0.681894717526316,0.634080401769231,0.6315081292,0.692472512352941,0.671811575390244,0.653077792833333,NA,0.643659659782609,0.72252174975,0.6780428225,0.661597083,0.65761936575008,0.603003810804752,0.564894860237063,0.875190258751902,0.487738788782008,0.638406537282942,0.722983257229832,0.425531914893617,0.587969244685663,0.483091787439614,0.703933747412008,0.750915750915751,0.549450549450549,0,0.614808874632451,0.44296788482835,0.539811066126856,0.784313725490196,0.666519716873109
"770",3130,252,15,34,24,9,23,13,7,12,32,42,5,26,3,3,4,3130,0.6398998948,0.660864282941176,0.64613184175,0.694141062333333,0.667406898782609,0.668306946538462,0.639101083,0.649094714583333,0.6582121116875,0.675218145738095,0.7170649346,0.652967789346154,0.678064094333333,0.641876407333333,0.79143125025,0.657709558725559,0.564895763281775,0.567979734192743,0.570776255707762,0.46064218940523,0.612870275791624,0.342465753424658,0.51511758118701,0.587969244685663,0.676328502415459,0.496894409937888,0.586080586080586,0.769230769230769,1.42450142450142,0.695001336541032,0.332225913621262,0.404858299595142,0.313725490196078,0.671985430534489
"771",3138,244,11,45,27,11,29,10,5,15,29,30,3,16,3,4,6,3138,0.636008774,0.6678254842,0.660642562555556,0.691288168454545,0.653708181344828,0.6366670323,0.5860926588,0.665264745533333,0.639071169103448,0.660018553466667,0.684038636,0.66301772375,0.697948218,0.604524408,0.6500781265,0.658296551211281,0.546962564447433,0.569431439583651,0.418569254185693,0.60967348597751,0.689479060265577,0.418569254185693,0.6494960806271,0.452284034373587,0.483091787439614,0.62111801242236,0.531135531135531,0.549450549450549,0.854700854700855,0.427693130179096,0.332225913621262,0.539811066126856,0.470588235294118,0.653079629467225
"772",3122,260,19,32,26,17,21,13,7,18,32,37,3,20,7,7,1,3122,0.643763294473684,0.66295201834375,0.669271886076923,0.663354552,0.661797419095238,0.696905443923077,0.634095534428571,0.650306476111111,0.6552384156875,0.665526848081081,0.701192086,0.64341131665,0.674304144857143,0.654463771142857,0.758616591,0.657916313383728,0.582828962116117,0.566528028801835,0.722983257229832,0.433545590028451,0.663942798774259,0.646879756468798,0.470324748040314,0.587969244685663,0.676328502415459,0.745341614906832,0.586080586080586,0.677655677655678,0.854700854700855,0.534616412723871,0.775193798449612,0.944669365721997,0.0784313725490196,0.669013319858062
"773",3159,223,16,36,19,14,25,15,6,14,28,22,3,15,2,3,5,3159,0.6515612445625,0.668095481611111,0.629473672105263,0.644938263142857,0.66056686116,0.663373703933333,0.629468306833333,0.655375238857143,0.646733675428571,0.634070474227273,0.701414777333333,0.632483906333333,0.6888036765,0.571094962333333,0.6256115378,0.658788690714467,0.499887917507285,0.573242166234784,0.60882800608828,0.487738788782008,0.485188968335036,0.532724505327245,0.559910414333707,0.67842605156038,0.579710144927536,0.579710144927536,0.512820512820513,0.402930402930403,0.854700854700855,0.400962309542903,0.221483942414175,0.404858299595142,0.392156862745098,0.646871052144092
"774",3150,232,23,35,30,18,23,6,3,13,23,29,2,15,4,4,4,3150,0.641676015608696,0.652394306514286,0.658700431,0.672439170111111,0.659978027,0.613778701333333,0.661672707666667,0.648862437,0.653881829086957,0.648491548862069,0.7168087065,0.655311461866667,0.66071492525,0.64037657825,0.69141424625,0.658427269875556,0.52006276619592,0.571608997670013,0.875190258751902,0.474190489093619,0.76608784473953,0.684931506849315,0.51511758118701,0.271370420624152,0.289855072463768,0.538302277432712,0.421245421245421,0.531135531135531,0.56980056980057,0.400962309542903,0.44296788482835,0.539811066126856,0.313725490196078,0.658433406153319
"775",3134,248,15,45,20,18,31,7,1,13,40,29,1,17,3,1,7,3134,0.675766282666667,0.659704741355556,0.6488837965,0.648684554222222,0.66295858316129,0.709419360428571,0.680958095,0.677563861384615,0.6487729147,0.659742684344828,0.581956487,0.663299014352941,0.734258025,0.768558024,0.593142125285714,0.658045771092533,0.555929163864604,0.568705586888197,0.570776255707762,0.60967348597751,0.510725229826353,0.684931506849315,0.694288913773796,0.316598824061511,0.0966183574879227,0.538302277432712,0.732600732600733,0.531135531135531,0.284900284900285,0.45442395081529,0.332225913621262,0.134952766531714,0.549019607843137,0.667577903293494
"776",3128,254,20,36,17,12,23,19,5,15,35,32,1,21,4,5,9,3128,0.6533331291,0.655491264861111,0.648944735882353,0.615100243333333,0.694980636826087,0.650580077315789,0.7075316874,0.6780923636,0.659691555742857,0.6501202720625,0.574175972,0.646872072380952,0.698283455,0.6483440014,0.683847272222222,0.658085409100384,0.569379062990361,0.567616807845016,0.76103500761035,0.487738788782008,0.4341164453524,0.45662100456621,0.51511758118701,0.859339665309815,0.483091787439614,0.62111801242236,0.641025641025641,0.586080586080586,0.284900284900285,0.561347233360064,0.44296788482835,0.67476383265857,0.705882352941177,0.65769258260848
"777",3133,249,8,43,11,14,28,11,11,16,40,32,1,24,3,3,4,3133,0.6504069305,0.654761102069767,0.650745713090909,0.646299872642857,0.6722659915,0.671059958090909,0.674250903272727,0.649314138625,0.67273440175,0.655112287375,0.535396997,0.688443474,0.671198137333333,0.593984993333333,0.681714875,0.657783503755506,0.558170813718897,0.568524123714333,0.30441400304414,0.582576886600732,0.280898876404494,0.532724505327245,0.627099664053751,0.497512437810945,1.06280193236715,0.662525879917184,0.732600732600733,0.586080586080586,0.284900284900285,0.641539695268645,0.332225913621262,0.404858299595142,0.313725490196078,0.651179318372256
"778",3099,283,22,41,26,19,34,18,5,14,36,32,6,13,4,7,6,3099,0.664464296318182,0.679633369512195,0.647097300807692,0.664071570052632,0.662612766264706,0.663828817222222,0.649347489,0.644509535642857,0.668606910555556,0.64421606221875,0.706043403833333,0.685040012692308,0.63713847575,0.657548653571429,0.657578838833333,0.657718072361407,0.634386908764851,0.562354375802975,0.837138508371385,0.555480287223953,0.663942798774259,0.722983257229832,0.761478163493841,0.814111261872456,0.483091787439614,0.579710144927536,0.659340659340659,0.586080586080586,1.70940170940171,0.347500668270516,0.44296788482835,0.944669365721997,0.470588235294118,0.662115833485013
"779",3149,233,14,41,27,15,18,9,4,12,27,28,2,21,3,5,7,3149,0.678307845142857,0.652890118268293,0.676772657592593,0.680108538466667,0.668942519055556,0.608067073333333,0.63607748225,0.636106425333333,0.635760495814815,0.675365667392857,0.632386495,0.692290415190476,0.65567363,0.7237751598,0.610672962714286,0.657889714635122,0.522304416050213,0.571427534496149,0.532724505327245,0.555480287223953,0.689479060265577,0.570776255707762,0.403135498320269,0.407055630936228,0.386473429951691,0.496894409937888,0.494505494505494,0.512820512820513,0.56980056980057,0.561347233360064,0.332225913621262,0.67476383265857,0.549019607843137,0.657546499023671
"780",3115,267,14,50,25,12,21,11,6,14,38,27,2,28,4,6,9,3115,0.659188880142857,0.66643548972,0.6454829542,0.676360440666667,0.647354855142857,0.670347607727273,0.699251146,0.659414002428571,0.661380382526316,0.65072098362963,0.6585559255,0.626885895857143,0.6443700985,0.6118810325,0.669286870666667,0.658369447893419,0.598520511096167,0.56525778658479,0.532724505327245,0.677414984419455,0.638406537282942,0.45662100456621,0.470324748040314,0.497512437810945,0.579710144927536,0.579710144927536,0.695970695970696,0.494505494505494,0.56980056980057,0.748462977813419,0.44296788482835,0.809716599190283,0.705882352941177,0.656461104347199
"781",3127,255,12,43,20,10,29,11,6,21,36,22,2,20,1,12,10,3127,0.70189574475,0.667894451372093,0.6463239895,0.6631306037,0.661791360103448,0.660709883727273,0.654999532166667,0.655069703428571,0.648759190138889,0.645711201227273,0.654944787,0.64741990365,0.742588818,0.695470828666667,0.6454479656,0.658028850178126,0.571620712844654,0.567435344671152,0.45662100456621,0.582576886600732,0.510725229826353,0.380517503805175,0.6494960806271,0.497512437810945,0.579710144927536,0.869565217391304,0.659340659340659,0.402930402930403,0.56980056980057,0.534616412723871,0.110741971207087,1.61943319838057,0.784313725490196,0.666143864202059
"782",3155,227,13,44,17,16,23,13,2,14,26,19,1,23,4,4,8,3155,0.647577066769231,0.649148491181818,0.651537066647059,0.6854143453125,0.637167763130435,0.627632783923077,0.6793402135,0.667434434,0.670560484730769,0.688033489210526,0.584309927,0.64567601973913,0.70276338625,0.700300724,0.658106544375,0.658163104496672,0.508854516924456,0.57251631353933,0.494672754946728,0.596125186289121,0.4341164453524,0.60882800608828,0.51511758118701,0.587969244685663,0.193236714975845,0.579710144927536,0.476190476190476,0.347985347985348,0.284900284900285,0.614808874632451,0.44296788482835,0.539811066126856,0.627450980392157,0.65966684931797
"783",3127,255,17,38,27,9,18,16,2,23,27,29,4,21,10,5,9,3127,0.693135855823529,0.641619384210526,0.653017305703704,0.650161550666667,0.629572962777778,0.6753034175625,0.6166114765,0.672706058043478,0.694422797148148,0.675659501448276,0.5735665015,0.653932993714286,0.6744587898,0.5844546266,0.610461273222222,0.658088456366805,0.571620712844654,0.567435344671152,0.646879756468798,0.514835388158786,0.689479060265577,0.342465753424658,0.403135498320269,0.723654454997739,0.193236714975845,0.952380952380952,0.494505494505494,0.531135531135531,1.13960113960114,0.561347233360064,1.10741971207087,0.67476383265857,0.705882352941177,0.646605632981408
"784",3137,245,15,37,21,21,23,8,7,10,27,35,5,23,4,2,7,3137,0.637148604933333,0.656607596108108,0.652875723619048,0.62450759747619,0.659633800565217,0.65128019675,0.659147672142857,0.6702895748,0.671419710666667,0.639691243257143,0.6583323468,0.630023361,0.6201725365,0.6926904785,0.630925443428571,0.658880022597067,0.549204214301726,0.569249976409787,0.570776255707762,0.501287088470397,0.536261491317671,0.799086757990868,0.51511758118701,0.361827227498869,0.676328502415459,0.41407867494824,0.494505494505494,0.641025641025641,1.42450142450142,0.614808874632451,0.44296788482835,0.269905533063428,0.549019607843137,0.650316392436476
"785",3112,270,25,39,28,18,26,17,6,9,22,32,3,23,7,3,12,3112,0.65790616976,0.672463805282051,0.675925745678571,0.636434361777778,0.632418818461538,0.674626065294118,0.649308621333333,0.630637497777778,0.607915378181818,0.65963744746875,0.63260677,0.64844785926087,0.679610160714286,0.551633748666667,0.639657715083333,0.658722071607648,0.605245460659045,0.5647133970632,0.951293759512938,0.528383687847175,0.715015321756895,0.684931506849315,0.582306830907055,0.768882858435097,0.579710144927536,0.372670807453416,0.402930402930403,0.586080586080586,0.854700854700855,0.614808874632451,0.775193798449612,0.404858299595142,0.941176470588235,0.643282010982726
"786",3147,235,17,30,16,14,31,13,4,9,27,33,1,18,9,7,6,3147,0.629295720588235,0.6535146387,0.6549763523125,0.680253683785714,0.666280454,0.701010895153846,0.6494955275,0.637541814777778,0.660198327851852,0.653511989212121,0.630153948,0.630544610111111,0.680132736777778,0.671696666571429,0.702069062333333,0.658102124650143,0.526787715758798,0.571064608148422,0.646879756468798,0.406448990651673,0.408580183861083,0.532724505327245,0.694288913773796,0.587969244685663,0.386473429951691,0.372670807453416,0.494505494505494,0.604395604395604,0.284900284900285,0.481154771451484,0.996677740863787,0.944669365721997,0.470588235294118,0.66004509517838
"787",3125,257,11,44,18,22,23,19,5,17,35,23,1,17,5,4,13,3125,0.649759128363636,0.668317336659091,0.678825527388889,0.680706355818182,0.664032276391304,0.642791266052632,0.6765640002,0.614559314176471,0.653396847371429,0.656923452217391,0.743527072,0.643188420941176,0.7014337804,0.71884368575,0.690591848615385,0.65785103964224,0.576104012553239,0.567072418323425,0.418569254185693,0.596125186289121,0.459652706843718,0.837138508371385,0.51511758118701,0.859339665309815,0.483091787439614,0.703933747412008,0.641025641025641,0.421245421245421,0.284900284900285,0.45442395081529,0.553709856035437,0.539811066126856,1.01960784313726,0.672230687489706
"788",3150,232,15,40,23,14,21,14,9,11,25,23,2,17,4,7,7,3150,0.659250406266667,0.6553507773,0.64559772073913,0.659519522214286,0.650022708904762,0.651734589428571,0.6471076,0.670167382090909,0.66581305004,0.633674222217391,0.7414159235,0.678327937235294,0.661728225,0.623786578571429,0.671048855714286,0.658337788332698,0.52006276619592,0.571608997670013,0.570776255707762,0.541931987535564,0.587334014300306,0.532724505327245,0.470324748040314,0.633197648123021,0.869565217391304,0.455486542443064,0.457875457875458,0.421245421245421,0.56980056980057,0.45442395081529,0.44296788482835,0.944669365721997,0.549019607843137,0.660969699948182
"789",3093,289,15,48,26,9,27,15,6,16,37,39,2,28,4,6,11,3093,0.640371524733333,0.6758196726875,0.6744696595,0.698938775666667,0.672196939481482,0.667291690466667,0.6778300535,0.6997058195,0.645703933,0.657207503948718,0.6617115675,0.649776419214286,0.67540855175,0.6892208125,0.632701454545455,0.657528578587779,0.647836807890607,0.561265596759794,0.570776255707762,0.650318385042677,0.663942798774259,0.342465753424658,0.604703247480403,0.67842605156038,0.579710144927536,0.662525879917184,0.677655677655678,0.714285714285714,0.56980056980057,0.748462977813419,0.44296788482835,0.809716599190283,0.862745098039216,0.667890291866274
"790",3121,261,13,41,24,16,26,12,9,9,35,33,3,17,8,6,9,3121,0.673241522153846,0.658380365365854,0.649612510541667,0.652699172125,0.654201083038462,0.657063601166667,0.672935275333333,0.686303502666667,0.645116223171429,0.641253353757576,0.671013342,0.653102423235294,0.67936336725,0.661685826333333,0.619441034444444,0.658481720629285,0.58507061197041,0.566346565627971,0.494672754946728,0.555480287223953,0.612870275791624,0.60882800608828,0.582306830907055,0.542740841248304,0.869565217391304,0.372670807453416,0.641025641025641,0.604395604395604,0.854700854700855,0.45442395081529,0.8859357696567,0.809716599190283,0.705882352941177,0.658360840172238
"791",3139,243,10,51,18,16,22,14,4,13,22,29,3,27,4,2,8,3139,0.6597243255,0.657320891588235,0.674123053,0.6677615420625,0.663940769636364,0.643351653214286,0.668253729,0.617406844538462,0.656531800045455,0.661791896241379,0.696582609333333,0.658962575111111,0.69118571675,0.677081243,0.64680478675,0.658108230400127,0.544720914593141,0.569612902757514,0.380517503805175,0.690963284107844,0.459652706843718,0.60882800608828,0.492721164613662,0.633197648123021,0.386473429951691,0.538302277432712,0.402930402930403,0.531135531135531,0.854700854700855,0.721732157177225,0.44296788482835,0.269905533063428,0.627450980392157,0.662721562384742
"792",3120,262,12,42,27,17,21,13,4,19,27,40,3,25,4,3,5,3120,0.630516263916667,0.664265247452381,0.686392121666667,0.667522064470588,0.656612514571429,0.673543806,0.71177533975,0.659521119157895,0.664466439185185,0.66174109065,0.630766722333333,0.6229575934,0.6469646125,0.688564546666667,0.6081075846,0.658020869486859,0.587312261824703,0.566165102454108,0.45662100456621,0.569028586912342,0.689479060265577,0.646879756468798,0.470324748040314,0.587969244685663,0.386473429951691,0.786749482401656,0.494505494505494,0.732600732600733,0.854700854700855,0.668270515904838,0.44296788482835,0.404858299595142,0.392156862745098,0.658247804421387
"793",3133,249,10,41,26,16,27,7,5,16,26,40,3,20,1,5,6,3133,0.6335046961,0.663506461170732,0.645156223307692,0.674866412375,0.659408544111111,0.665432096142857,0.6541270546,0.6880983408125,0.647639981384615,0.673436936575,0.648477704666667,0.64166783925,0.710984511,0.6629610298,0.608833421833333,0.658084173544207,0.558170813718897,0.568524123714333,0.380517503805175,0.555480287223953,0.663942798774259,0.60882800608828,0.604703247480403,0.316598824061511,0.483091787439614,0.662525879917184,0.476190476190476,0.732600732600733,0.854700854700855,0.534616412723871,0.110741971207087,0.67476383265857,0.470588235294118,0.658540083541967
"794",3115,267,21,55,17,15,25,12,7,14,38,21,4,21,5,5,7,3115,0.687896549095238,0.659215415981818,0.638192231294118,0.6711036298,0.66937932864,0.661906813666667,0.622536973428571,0.661067235642857,0.646116617421053,0.646915335666667,0.567501354,0.644947237047619,0.6848369024,0.6290614722,0.630209027857143,0.658434460446549,0.598520511096167,0.56525778658479,0.799086757990868,0.745156482861401,0.4341164453524,0.570776255707762,0.559910414333707,0.542740841248304,0.676328502415459,0.579710144927536,0.695970695970696,0.384615384615385,1.13960113960114,0.561347233360064,0.553709856035437,0.67476383265857,0.549019607843137,0.648059074942783
"795",3119,263,13,49,26,9,22,12,5,12,35,36,1,22,7,4,10,3119,0.673817165384615,0.647797307387755,0.643238815884615,0.679061317666667,0.641318504090909,0.64609261175,0.6259815874,0.665907158416667,0.676380077485714,0.655062615472222,0.541880516,0.662115765636364,0.633412925714286,0.67890946025,0.6540096781,0.658381032145559,0.589553911678996,0.565983639280244,0.494672754946728,0.663866684731066,0.663942798774259,0.342465753424658,0.492721164613662,0.542740841248304,0.483091787439614,0.496894409937888,0.641025641025641,0.659340659340659,0.284900284900285,0.588078053996258,0.775193798449612,0.539811066126856,0.784313725490196,0.648332367109321
"796",3127,255,17,39,21,14,24,9,6,20,36,35,2,21,2,2,7,3127,0.681502770117647,0.655303631820513,0.658376233619048,0.618487792,0.64312819425,0.640599482666667,0.689254138833333,0.65577918635,0.645713806805556,0.6637646342,0.750785105,0.65610534752381,0.611861667,0.7139330865,0.654069974,0.658394113456348,0.571620712844654,0.567435344671152,0.646879756468798,0.528383687847175,0.536261491317671,0.532724505327245,0.537513997760358,0.407055630936228,0.579710144927536,0.82815734989648,0.659340659340659,0.641025641025641,0.56980056980057,0.561347233360064,0.221483942414175,0.269905533063428,0.549019607843137,0.662577670045772
"797",3138,244,20,32,28,14,15,11,9,10,29,42,3,16,5,5,5,3138,0.6648143034,0.6667855084375,0.7067585165,0.6476807255,0.680432955533333,0.631616565545455,0.624211922666667,0.6275228238,0.665842529724138,0.654053412428571,0.671920044,0.6478734966875,0.6189187692,0.6382086766,0.6909111228,0.657879287599426,0.546962564447433,0.569431439583651,0.76103500761035,0.433545590028451,0.715015321756895,0.532724505327245,0.335946248600224,0.497512437810945,0.869565217391304,0.41407867494824,0.531135531135531,0.769230769230769,0.854700854700855,0.427693130179096,0.553709856035437,0.67476383265857,0.392156862745098,0.655836758188211
"798",3153,229,17,43,17,13,22,3,5,14,29,25,3,23,3,2,10,3153,0.632904529470588,0.632976542046512,0.656539630647059,0.651402961153846,0.630075557909091,0.638097645666667,0.659381325,0.685450028928571,0.699142020724138,0.65691790808,0.693515219333333,0.679849456173913,0.727128579333333,0.709121778,0.6397900124,0.658159147322867,0.513337816633042,0.572153387191603,0.646879756468798,0.582576886600732,0.4341164453524,0.494672754946728,0.492721164613662,0.135685210312076,0.483091787439614,0.579710144927536,0.531135531135531,0.457875457875458,0.854700854700855,0.614808874632451,0.332225913621262,0.269905533063428,0.784313725490196,0.666152879657803
"799",3091,291,17,51,21,22,29,14,6,20,41,30,0,21,6,3,10,3091,0.698127553823529,0.65520248,0.670502985714286,0.678001723727273,0.650885063965517,0.666046121714286,0.6299417295,0.6800998791,0.669075658853658,0.663852552333333,NA,0.661741327190476,0.660156262666667,0.596429523333333,0.6192298783,0.65765628784471,0.652320107599193,0.560902670412067,0.646879756468798,0.690963284107844,0.536261491317671,0.837138508371385,0.6494960806271,0.633197648123021,0.579710144927536,0.82815734989648,0.750915750915751,0.549450549450549,0,0.561347233360064,0.664451827242525,0.404858299595142,0.784313725490196,0.657092338587311
"800",3123,259,13,43,30,8,19,14,7,14,32,34,0,25,5,3,12,3123,0.647698339153846,0.667751713093023,0.6732518183,0.64250985975,0.633744486578947,0.658039017285714,0.682071385428571,0.655491614285714,0.65159834909375,0.675286355235294,NA,0.63265620512,0.653041749,0.651883324666667,0.6397165005,0.65823360831252,0.580587312261825,0.566709491975698,0.494672754946728,0.582576886600732,0.76608784473953,0.30441400304414,0.425531914893617,0.633197648123021,0.676328502415459,0.579710144927536,0.586080586080586,0.622710622710623,0,0.668270515904838,0.553709856035437,0.404858299595142,0.941176470588235,0.65462433696368
"801",3119,263,26,40,21,15,32,7,5,9,36,30,1,22,9,4,6,3119,0.657806303730769,0.652844597975,0.670932120761905,0.667388449733333,0.6725401301875,0.664566573285714,0.633018318,0.645644605222222,0.667310633972222,0.652782117833333,0.692167093,0.661340961,0.692568981,0.66137640675,0.636083502833333,0.657856581842257,0.589553911678996,0.565983639280244,0.989345509893455,0.541931987535564,0.536261491317671,0.570776255707762,0.716685330347145,0.316598824061511,0.483091787439614,0.372670807453416,0.659340659340659,0.549450549450549,0.284900284900285,0.588078053996258,0.996677740863787,0.539811066126856,0.470588235294118,0.661891386352356
"802",3131,251,15,35,23,24,19,12,4,17,30,41,1,18,2,4,6,3131,0.673733805666667,0.666231226371429,0.665684212782609,0.648416028416667,0.637781057421053,0.669982684166667,0.68802844775,0.682063663117647,0.640695752033333,0.669081653804878,0.690733985,0.644925760611111,0.7221145445,0.69547460325,0.644390434,0.657942406594698,0.562654113427483,0.568161197366606,0.570776255707762,0.474190489093619,0.587334014300306,0.91324200913242,0.425531914893617,0.542740841248304,0.386473429951691,0.703933747412008,0.549450549450549,0.750915750915751,0.284900284900285,0.481154771451484,0.221483942414175,0.539811066126856,0.470588235294118,0.669289190592804
"803",3132,250,15,39,25,17,18,8,4,17,30,38,4,20,5,4,6,3132,0.6506185652,0.65871534,0.69175602568,0.677366434,0.627716195666667,0.70256983475,0.64907498425,0.646685117117647,0.645961774533333,0.657757131026316,0.63470905625,0.6455062085,0.6397015746,0.65419516275,0.619323151166667,0.658283172803001,0.56041246357319,0.56834266054047,0.570776255707762,0.528383687847175,0.638406537282942,0.646879756468798,0.403135498320269,0.361827227498869,0.386473429951691,0.703933747412008,0.549450549450549,0.695970695970696,1.13960113960114,0.534616412723871,0.553709856035437,0.539811066126856,0.470588235294118,0.653443770366042
"804",3133,249,9,40,20,14,29,12,9,19,27,34,1,17,7,6,5,3133,0.674862726555556,0.654352691825,0.6688558384,0.659466340857143,0.649039521,0.71696842875,0.677677947444444,0.672916581894737,0.674299694444444,0.656265162058824,0.58221632,0.649818530235294,0.644559753285714,0.643991780833333,0.601013025,0.657889383619534,0.558170813718897,0.568524123714333,0.342465753424658,0.541931987535564,0.510725229826353,0.532724505327245,0.6494960806271,0.542740841248304,0.869565217391304,0.786749482401656,0.494505494505494,0.622710622710623,0.284900284900285,0.45442395081529,0.775193798449612,0.809716599190283,0.392156862745098,0.655086956172299
"805",3158,224,21,38,20,11,22,9,9,10,27,16,3,22,8,1,7,3158,0.660991727476191,0.641576558631579,0.6431536141,0.681036649454545,0.664416425136364,0.634443362777778,0.660549184222222,0.676309434,0.648042922740741,0.663838524,0.624271743,0.643456616136364,0.619399668375,0.793504168,0.681302026714286,0.658501824513933,0.502129567361578,0.573060703060921,0.799086757990868,0.514835388158786,0.510725229826353,0.418569254185693,0.492721164613662,0.407055630936228,0.869565217391304,0.41407867494824,0.494505494505494,0.293040293040293,0.854700854700855,0.588078053996258,0.8859357696567,0.134952766531714,0.549019607843137,0.662419508317671
"806",3138,244,18,50,25,15,26,10,4,12,26,31,0,15,2,2,8,3138,0.6606021925,0.67021647784,0.66591078152,0.647359831066667,0.632088662961538,0.6719309249,0.74485772,0.671354391333333,0.655063568269231,0.639563427903226,NA,0.602894775866667,0.586993906,0.6111451405,0.631936421625,0.658560221344487,0.546962564447433,0.569431439583651,0.684931506849315,0.677414984419455,0.638406537282942,0.570776255707762,0.582306830907055,0.452284034373587,0.386473429951691,0.496894409937888,0.476190476190476,0.567765567765568,0,0.400962309542903,0.221483942414175,0.269905533063428,0.627450980392157,0.649422730163262
"807",3132,250,10,38,24,14,25,16,4,12,34,28,2,24,5,4,10,3132,0.6484608897,0.646796429105263,0.636283122125,0.676589567071429,0.66913220476,0.611916841125,0.676183006,0.636816544083333,0.669995925705882,0.631318401071429,0.698300892,0.629637847208333,0.676250068,0.70570667175,0.6737521761,0.658776085674968,0.56041246357319,0.56834266054047,0.380517503805175,0.514835388158786,0.612870275791624,0.532724505327245,0.559910414333707,0.723654454997739,0.386473429951691,0.496894409937888,0.622710622710623,0.512820512820513,0.56980056980057,0.641539695268645,0.553709856035437,0.539811066126856,0.784313725490196,0.659142705720378
"808",3146,236,15,46,23,11,20,17,6,14,21,19,4,23,4,5,8,3146,0.664311891266667,0.680386001804348,0.626598661173913,0.632435756454545,0.63475144065,0.661886643235294,0.659126141833333,0.617439011785714,0.663033749380952,0.673070587526316,0.65834297025,0.666218984956522,0.65404234,0.6268895382,0.69244220925,0.658210043942149,0.529029365613091,0.570883144974559,0.570776255707762,0.623221785665899,0.587334014300306,0.418569254185693,0.447928331466965,0.768882858435097,0.579710144927536,0.579710144927536,0.384615384615385,0.347985347985348,1.13960113960114,0.614808874632451,0.44296788482835,0.67476383265857,0.627450980392157,0.654065061851174
"809",3153,229,12,35,23,10,17,17,6,15,27,27,1,24,8,2,5,3153,0.665007701916667,0.668282287885714,0.657874260043478,0.6329551864,0.631774365823529,0.684945776117647,0.663841683166667,0.6426033208,0.660718548888889,0.66634600837037,0.829066366,0.674469829333333,0.6651919975,0.6217313505,0.6727672054,0.657866006487155,0.513337816633042,0.572153387191603,0.45662100456621,0.474190489093619,0.587334014300306,0.380517503805175,0.380739081746921,0.768882858435097,0.579710144927536,0.62111801242236,0.494505494505494,0.494505494505494,0.284900284900285,0.641539695268645,0.8859357696567,0.269905533063428,0.392156862745098,0.66917172587642
"810",3120,262,13,41,27,15,27,9,7,16,45,24,1,23,6,4,4,3120,0.657096754,0.646076825414634,0.65782329462963,0.657710297866667,0.652215348666667,0.628575998666667,0.648181267571429,0.66270195,0.655755872377778,0.626458323375,0.587465485,0.652349371782609,0.706855055666667,0.69501135175,0.6552161215,0.658660598821474,0.587312261824703,0.566165102454108,0.494672754946728,0.555480287223953,0.689479060265577,0.570776255707762,0.604703247480403,0.407055630936228,0.676328502415459,0.662525879917184,0.824175824175824,0.43956043956044,0.284900284900285,0.614808874632451,0.664451827242525,0.539811066126856,0.313725490196078,0.652632887884516
"811",3139,243,12,34,20,10,24,15,6,18,28,32,2,17,8,11,6,3139,0.609124424583333,0.629148001441176,0.6299246764,0.6754206357,0.664655389125,0.686156098466667,0.702624024,0.688813769,0.65690790025,0.66585409528125,0.6073961665,0.639880638764706,0.5923109905,0.626738722545454,0.674645091333333,0.658642473860147,0.544720914593141,0.569612902757514,0.45662100456621,0.46064218940523,0.510725229826353,0.380517503805175,0.537513997760358,0.67842605156038,0.579710144927536,0.745341614906832,0.512820512820513,0.586080586080586,0.56980056980057,0.45442395081529,0.8859357696567,1.48448043184885,0.470588235294118,0.649973374926061
"812",3093,289,17,48,24,15,26,10,7,18,39,46,2,18,3,6,10,3093,0.661264827,0.686133417375,0.683286135,0.6537970424,0.677632624307692,0.647080879,0.677063833142857,0.681604921666667,0.657454748384615,0.672067656173913,0.655269806,0.673223538222222,0.611806892666667,0.649001018333333,0.6827811224,0.656916729081798,0.647836807890607,0.561265596759794,0.646879756468798,0.650318385042677,0.612870275791624,0.570776255707762,0.582306830907055,0.452284034373587,0.676328502415459,0.745341614906832,0.714285714285714,0.842490842490842,0.56980056980057,0.481154771451484,0.332225913621262,0.809716599190283,0.784313725490196,0.664631230804864
